Algorithm,Cost,Expanded Nodes,Frontier Nodes,Time elapsed,Heuristic
DFS,27,58,78,0.048976898193359375,
DFS,31,60,96,0.0579991340637207,
DFS,28,56,85,0.046999454498291016,
DFS,28,61,80,0.06399989128112793,
DFS,31,60,96,0.060997724533081055,
DFS,24,47,74,0.047003746032714844,
DFS,28,52,89,0.05394458770751953,
DFS,30,61,90,0.06100273132324219,
DFS,29,53,93,0.05200314521789551,
DFS,36,68,113,0.06799983978271484,
