Algorithm,Cost,Expanded Nodes,Frontier Nodes,Time elapsed,Heuristic
DFS,31,55,101,0.06800270080566406,
DFS,33,54,112,0.06599998474121094,
DFS,35,63,113,0.07706403732299805,
DFS,28,50,91,0.055475473403930664,
DFS,38,69,122,0.08700823783874512,
DFS,34,70,101,0.08199930191040039,
DFS,29,52,94,0.0635383129119873,
DFS,30,56,95,0.06489109992980957,
DFS,32,59,102,0.05971980094909668,
DFS,34,65,106,0.07378339767456055,
